location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
Samoa,2021-05-18,3,0,0,,,0,15.12,0,0,,,0,,,,,,,,no information,20553,20553,,,1229,10.36,10.36,,6194,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,73.32,0.715
Samoa,2021-05-25,3,0,0,,,0,15.12,0,0,,,0,,,,,,,,no information,28443,28443,,,1127,14.34,14.34,,5680,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,73.32,0.715
Samoa,2021-06-01,3,0,0,,,0,15.12,0,0,,,0,,,,,,,,no information,32627,32627,,,598,16.44,16.44,,3014,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,73.32,0.715
Samoa,2021-06-08,3,0,0,,,0,15.12,0,0,,,0,,,,,,,,no information,38361,38361,,,819,19.33,19.33,,4128,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,73.32,0.715
Samoa,2021-06-15,3,0,0,,,0,15.12,0,0,,,0,,,,,,,,no information,40230,40230,,,267,20.28,20.28,,1346,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,73.32,0.715
Samoa,2021-06-21,3,0,0,,,0,15.12,0,0,,,0,,,,,,,,no information,45178,43983,1195,,745,22.77,22.17,0.6,3755,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,73.32,0.715
Solomon Islands,2021-04-13,19,0,0,,,0,27.661,0,0,,,0,,,,,,,,no information,2622,2622,,,125,0.38,0.38,,182,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,1.4,73,0.567
Solomon Islands,2021-04-20,20,0,0.143,,,0,29.117,0,0.208,,,0,,,,,,,,no information,3479,3479,,,122,0.51,0.51,,178,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,1.4,73,0.567
Solomon Islands,2021-04-27,20,0,0,,,0,29.117,0,0,,,0,,,,,,,,no information,7001,3522,3479,,503,1.02,0.51,0.51,732,25,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,1.4,73,0.567
Solomon Islands,2021-05-04,20,0,0,,,0,29.117,0,0,,,0,,,,,,,,no information,7768,4289,3479,,110,1.13,0.62,0.51,160,25,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,1.4,73,0.567
Solomon Islands,2021-05-11,20,0,0,,,0,29.117,0,0,,,0,,,,,,,,no information,12819,9340,3479,,722,1.87,1.36,0.51,1051,25,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,1.4,73,0.567
Solomon Islands,2021-05-18,20,0,0,,,0,29.117,0,0,,,0,,,,,,,,no information,14279,10800,3479,,209,2.08,1.57,0.51,304,25,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,1.4,73,0.567
Solomon Islands,2021-05-25,20,0,0,,,0,29.117,0,0,,,0,,,,,,,,no information,16581,13102,3479,,329,2.41,1.91,0.51,479,25,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,1.4,73,0.567
South America,2020-12-24,12745119,80599,70200,408792,1298,1293.429,29587.533,187.109,162.968,949.002,3.013,3.003,,,,,,,,no information,420,420,,,,0,0,,,,430759772,,,,,,,,,,,,,
South America,2020-12-25,12803560,58441,67316.571,409842,1050,1242.571,29723.203,135.67,156.274,951.44,2.438,2.885,,,,,,,,no information,5198,5198,,4778,4778,0,0,,11,,430759772,,,,,,,,,,,,,
South America,2020-12-26,12841097,37537,61871.143,410693,851,1185,29810.344,87.141,143.633,953.415,1.976,2.751,,,,,,,,no information,8338,8338,,3140,3959,0,0,,9,,430759772,,,,,,,,,,,,,
South America,2020-12-27,12877665,36568,59749.143,411629,936,1193.429,29895.236,84.892,138.706,955.588,2.173,2.771,,,,,,,,no information,8649,8649,,311,2743,0,0,,6,,430759772,,,,,,,,,,,,,
South America,2020-12-28,12921817,44152,59201.857,412648,1019,1180.429,29997.734,102.498,137.436,957.954,2.366,2.74,,,,,,,,no information,8649,8649,,0,2057,0,0,,5,,430759772,,,,,,,,,,,,,
South America,2020-12-29,13010001,88184,60280.429,414408,1760,1196.286,30202.451,204.717,139.94,962.04,4.086,2.777,,,,,,,,no information,9349,8649,,700,1786,0,0,,4,,430759772,,,,,,,,,,,,,
South America,2020-12-30,13097978,87977,61922.571,416241,1833,1249.571,30406.688,204.237,143.752,966.295,4.255,2.901,,,,,,,,no information,9349,8649,,0,1488,0,0,,3,,430759772,,,,,,,,,,,,,
South America,2020-12-31,13194159,96181,64148.571,418041,1800,1321.286,30629.97,223.282,148.92,970.474,4.179,3.067,,,,,,,,no information,40662,8649,,31313,5749,0.01,0,,13,,430759772,,,,,,,,,,,,,
South America,2021-01-01,13241727,47568,62595.286,419114,1073,1324.571,30740.398,110.428,145.314,972.965,2.491,3.075,,,,,,,,no information,40662,8649,,0,5066,0.01,0,,12,,430759772,,,,,,,,,,,,,
South America,2021-01-02,13281024,39297,62846.714,420010,896,1331,30831.626,91.227,145.897,975.045,2.08,3.09,,,,,,,,no information,40662,8649,,0,4618,0.01,0,,11,,430759772,,,,,,,,,,,,,
South America,2021-01-03,13320726,39702,63294.429,420884,874,1322.143,30923.793,92.167,146.937,977.074,2.029,3.069,,,,,,,,no information,40662,8649,,0,4573,0.01,0,,11,,430759772,,,,,,,,,,,,,
South America,2021-01-04,13366232,45506,63487.857,422029,1145,1340.143,31029.434,105.641,147.386,979.732,2.658,3.111,,,,,,,,no information,48653,9054,,7991,5715,0.01,0,,13,,430759772,,,,,,,,,,,,,
South America,2021-01-05,13460578,94346,64368.143,423906,1877,1356.857,31248.457,219.022,149.429,984.089,4.357,3.15,,,,,,,,no information,50096,10497,,1443,5821,0.01,0,,14,,430759772,,,,,,,,,,,,,
South America,2021-01-06,13564354,103776,66625.143,425959,2053,1388.286,31489.37,240.914,154.669,988.855,4.766,3.223,,,,,,,,no information,50301,10702,,205,5850,0.01,0,,14,,430759772,,,,,,,,,,,,,
South America,2021-01-07,13692700,128346,71220.143,428311,2352,1467.143,31787.323,297.953,165.336,994.315,5.46,3.406,,,,,,,,no information,50301,10702,,0,1377,0.01,0,,3,,430759772,,,,,,,,,,,,,
South America,2021-01-08,13789814,97114,78298.143,430124,1813,1572.857,32012.771,225.448,181.768,998.524,4.209,3.651,,,,,,,,no information,118244,10702,,67943,11083,0.03,0,,26,,430759772,,,,,,,,,,,,,
South America,2021-01-09,13888500,98686,86782.286,432148,2024,1734,32241.869,229.098,201.463,1003.223,4.699,4.025,,,,,,,,no information,118244,10702,,0,11083,0.03,0,,26,,430759772,,,,,,,,,,,,,
South America,2021-01-10,13950087,61587,89908.714,433358,1210,1782,32384.842,142.973,208.721,1006.032,2.809,4.137,,,,,,,,no information,118244,10702,,0,11083,0.03,0,,26,,430759772,,,,,,,,,,,,,
South America,2021-01-11,14016377,66290,92877.857,434742,1384,1816.143,32538.733,153.891,215.614,1009.245,3.213,4.216,,,,,,,,no information,118244,10702,,0,9942,0.03,0,,23,,430759772,,,,,,,,,,,,,
South America,2021-01-12,14118802,102425,94032,436727,1985,1831.571,32776.51,237.778,218.293,1013.853,4.608,4.252,,,,,,,,no information,118244,10702,,0,9735,0.03,0,,23,,430759772,,,,,,,,,,,,,
South America,2021-01-13,14220655,101853,93757.286,438844,2117,1840.714,33012.96,236.45,217.656,1018.767,4.915,4.273,,,,,,,,no information,178565,10703,1029,60321,18323,0.04,0,0,43,,430759772,,,,,,,,,,,,,
South America,2021-01-14,14330160,109505,91065.714,440970,2126,1808.429,33267.173,254.214,211.407,1023.703,4.935,4.198,,,,,,,,no information,185479,12821,5825,6914,19311,0.04,0,0,45,,430759772,,,,,,,,,,,,,
South America,2021-01-15,14459181,129021,95623.857,443048,2078,1846.286,33566.693,299.52,221.989,1028.527,4.824,4.286,,,,,,,,no information,222836,13778,8299,37357,14942,0.05,0,0,35,,430759772,,,,,,,,,,,,,
South America,2021-01-16,14563019,103838,96359.857,445051,2003,1843.286,33807.751,241.058,223.697,1033.177,4.65,4.279,,,,,,,,no information,222926,13801,8366,90,14955,0.05,0,0,35,,430759772,,,,,,,,,,,,,
South America,2021-01-17,14633595,70576,97644,446553,1502,1885,33971.591,163.841,226.679,1036.664,3.487,4.376,,,,,,,,no information,223038,13913,8366,112,14971,0.05,0,0,35,,430759772,,,,,,,,,,,,,
South America,2021-01-18,14687474,53879,95871,448273,1720,1933,34096.67,125.079,222.563,1040.657,3.993,4.487,,,,,,,,no information,235072,25947,8366,12034,16690,0.05,0.01,0,39,,430759772,,,,,,,,,,,,,
South America,2021-01-19,14786461,98987,95379.857,450650,2377,1989,34326.467,229.796,221.422,1046.175,5.518,4.617,,,,,,,,no information,264789,55663,8367,29717,20935,0.06,0.01,0,49,,430759772,,,,,,,,,,,,,
South America,2021-01-20,14904153,117692,97642.571,453101,2451,2036.714,34599.686,273.22,226.675,1051.865,5.69,4.728,,,,,,,,no information,338341,325580,12761,73552,22825,0.08,0.08,0,53,,430759772,,,,,,,,,,,,,
South America,2021-01-21,15001410,97257,95892.857,455622,2521,2093.143,34825.466,225.78,222.613,1057.717,5.852,4.859,,,,,,,,no information,467168,442449,24719,128827,40241,0.11,0.1,0.01,93,,430759772,,,,,,,,,,,,,
South America,2021-01-22,15103979,102569,92114,457992,2370,2134.857,35063.578,238.112,213.841,1063.219,5.502,4.956,,,,,,,,no information,590924,557411,33513,123756,52584,0.14,0.13,0.01,122,,430759772,,,,,,,,,,,,,
South America,2021-01-23,15199705,95726,90955.143,460386,2394,2190.714,35285.804,222.226,211.151,1068.777,5.558,5.086,,,,,,,,no information,891283,853728,37555,300359,95480,0.21,0.2,0.01,222,,430759772,,,,,,,,,,,,,
South America,2021-01-24,15267011,67306,90488,462151,1765,2228.286,35442.054,156.25,210.066,1072.874,4.097,5.173,,,,,,,,no information,962190,921836,40354,70907,105593,0.22,0.21,0.01,245,,430759772,,,,,,,,,,,,,
South America,2021-01-25,15321389,54378,90559.286,464008,1857,2247.857,35568.291,126.237,210.232,1077.185,4.311,5.218,,,,,,,,no information,1059859,1017825,42034,97669,117827,0.25,0.24,0.01,274,,430759772,,,,,,,,,,,,,
South America,2021-01-26,15429130,107741,91809.857,466769,2761,2302.714,35818.41,250.119,213.135,1083.595,6.41,5.346,,,,,,,,no information,1222244,1172968,49276,162385,136779,0.28,0.27,0.01,318,,430759772,,,,,,,,,,,,,
South America,2021-01-27,15527042,97912,88984.143,469283,2514,2311.714,36045.71,227.301,206.575,1089.431,5.836,5.367,,,,,,,,no information,1518308,1462199,56109,296064,168567,0.35,0.34,0.01,391,,430759772,,,,,,,,,,,,,
South America,2021-01-28,15628556,101514,89592.286,471811,2528,2312.714,36281.373,235.663,207.987,1095.3,5.869,5.369,,,,,,,,no information,1849289,1787439,61850,330981,197446,0.43,0.41,0.01,458,,430759772,,,,,,,,,,,,,
South America,2021-01-29,15724104,95548,88589.286,474443,2632,2350.143,36503.186,221.813,205.658,1101.41,6.11,5.456,,,,,,,,no information,2082473,1995293,75987,233184,213078,0.48,0.46,0.02,495,,430759772,,,,,,,,,,,,,
South America,2021-01-30,15823179,99075,89067.714,476775,2332,2341.286,36733.186,230.001,206.769,1106.823,5.414,5.435,,,,,,,,no information,2440030,2264828,95765,357557,221250,0.57,0.53,0.02,514,,430759772,,,,,,,,,,,,,
South America,2021-01-31,15877836,54657,87260.714,478634,1859,2354.714,36860.072,126.885,202.574,1111.139,4.316,5.466,,,,,,,,no information,2510906,2387538,95765,70876,221245,0.58,0.55,0.02,514,,430759772,,,,,,,,,,,,,
South America,2021-02-01,15925451,47615,86294.571,480463,1829,2350.714,36970.609,110.537,200.331,1115.385,4.246,5.457,,,,,,,,no information,2571124,2449193,104678,60218,215895,0.6,0.57,0.02,501,,430759772,,,,,,,,,,,,,
South America,2021-02-02,16011095,85644,83137.857,482918,2455,2307,37169.43,198.821,193.003,1121.084,5.699,5.356,,,,,,,,no information,2753578,2647301,104684,182454,218762,0.64,0.61,0.02,508,,430759772,,,,,,,,,,,,,
South America,2021-02-03,16110634,99539,83370.286,485473,2555,2312.857,37400.507,231.078,193.542,1127.016,5.931,5.369,,,,,,,,no information,3175775,3049439,122776,422197,236781,0.74,0.71,0.03,550,,430759772,,,,,,,,,,,,,
South America,2021-02-04,16194464,83830,80844,487772,2299,2280.143,37595.117,194.61,187.678,1132.353,5.337,5.293,,,,,,,,no information,3953964,3791585,158819,778189,300668,0.92,0.88,0.04,698,,430759772,,,,,,,,,,,,,
South America,2021-02-05,16277157,82693,79007.571,490576,2804,2304.714,37787.087,191.97,183.414,1138.862,6.509,5.35,,,,,,,,no information,4125173,3962124,159489,171209,291814,0.96,0.92,0.04,677,,430759772,,,,,,,,,,,,,
South America,2021-02-06,16309078,31921,69414.143,491624,1048,2121.286,37861.191,74.104,161.144,1141.295,2.433,4.925,,,,,,,,no information,4506869,4324272,179037,381696,295263,1.05,1,0.04,685,,430759772,,,,,,,,,,,,,
South America,2021-02-07,16417234,108156,77056.857,494232,2608,2228.286,38112.273,251.082,178.886,1147.349,6.054,5.173,,,,,,,,no information,4697572,4479304,214708,190703,312381,1.09,1.04,0.05,725,,430759772,,,,,,,,,,,,,
South America,2021-02-08,16433349,16115,72556.857,495598,1366,2162.143,38149.684,37.411,168.439,1150.521,3.171,5.019,,,,,,,,no information,4993100,4749624,239916,295528,345997,1.16,1.1,0.06,803,,430759772,,,,,,,,,,,,,
South America,2021-02-09,16539064,105715,75424.143,498992,3394,2296.286,38395.099,245.415,175.096,1158.4,7.879,5.331,,,,,,,,no information,5475055,5203335,268160,481955,388782,1.27,1.21,0.06,903,,430759772,,,,,,,,,,,,,
South America,2021-02-10,16619362,80298,72675.429,501330,2338,2265.286,38581.509,186.41,168.715,1163.827,5.428,5.259,,,,,,,,no information,6094659,5790231,300868,619604,416983,1.41,1.34,0.07,968,,430759772,,,,,,,,,,,,,
South America,2021-02-11,16703528,84166,72723.429,504089,2759,2331,38776.899,195.39,168.826,1170.232,6.405,5.411,,,,,,,,no information,6713773,6357001,346605,619114,394258,1.56,1.48,0.08,915,,430759772,,,,,,,,,,,,,
South America,2021-02-12,16785159,81631,72571.714,506645,2556,2295.571,38966.403,189.505,168.474,1176.166,5.934,5.329,,,,,,,,no information,7283519,6884101,389251,569746,451192,1.69,1.6,0.09,1047,,430759772,,,,,,,,,,,,,
South America,2021-02-13,16857776,72617,78385.429,509035,2390,2487.286,39134.982,168.579,181.97,1181.714,5.548,5.774,,,,,,,,no information,7775581,7296521,468893,492062,466959,1.81,1.69,0.11,1084,,430759772,,,,,,,,,,,,,
South America,2021-02-14,16914015,56239,70968.714,510875,1840,2377.571,39265.54,130.558,164.752,1185.986,4.272,5.519,,,,,,,,no information,7900315,7402626,487522,124734,457535,1.83,1.72,0.11,1062,,430759772,,,,,,,,,,,,,
South America,2021-02-15,16962278,48263,75561.286,512541,1666,2420.429,39377.581,112.042,175.414,1189.853,3.868,5.619,,,,,,,,no information,8237095,7715640,511288,336780,463428,1.91,1.79,0.12,1076,,430759772,,,,,,,,,,,,,
South America,2021-02-16,17030908,68630,70263.429,514786,2245,2256.286,39536.905,159.323,163.115,1195.065,5.212,5.238,,,,,,,,no information,8781908,8192385,579356,544813,472408,2.04,1.9,0.13,1097,,430759772,,,,,,,,,,,,,
South America,2021-02-17,17110254,79346,70127.429,517115,2329,2255,39721.105,184.2,162.799,1200.472,5.407,5.235,,,,,,,,no information,9250604,8386785,853634,468696,450849,2.15,1.95,0.2,1047,,430759772,,,,,,,,,,,,,
South America,2021-02-18,17190940,80686,69630.286,519904,2789,2259.286,39908.416,187.311,161.645,1206.947,6.475,5.245,,,,,,,,no information,9769543,8724719,1024722,518939,436539,2.27,2.03,0.24,1013,,430759772,,,,,,,,,,,,,
South America,2021-02-19,17274971,84031,69973.143,522562,2658,2273.857,40103.492,195.076,162.441,1213.117,6.17,5.279,,,,,,,,no information,10314970,9077344,1206152,545427,433064,2.39,2.11,0.28,1005,,430759772,,,,,,,,,,,,,
South America,2021-02-20,17357779,82808,71429,524804,2242,2252.714,40295.729,192.237,165.821,1218.322,5.205,5.23,,,,,,,,no information,10678933,9259502,1376124,363963,414765,2.48,2.15,0.32,963,,430759772,,,,,,,,,,,,,
South America,2021-02-21,17416393,58614,71768.286,526612,1808,2248.143,40431.8,136.071,166.609,1222.519,4.197,5.219,,,,,,,,no information,10842065,9338056,1454015,163132,420250,2.52,2.17,0.34,976,,430759772,,,,,,,,,,,,,
South America,2021-02-22,17458845,42452,70938.143,528188,1576,2235.286,40530.352,98.551,164.681,1226.178,3.659,5.189,,,,,,,,no information,11065728,9517902,1492493,223663,404090,2.57,2.21,0.35,938,,430759772,,,,,,,,,,,,,
South America,2021-02-23,17543007,84162,73157,530682,2494,2270.857,40725.732,195.38,169.832,1231.967,5.79,5.272,,,,,,,,no information,11483231,9807955,1616959,417503,385903,2.67,2.28,0.38,896,,430759772,,,,,,,,,,,,,
South America,2021-02-24,17637855,94848,75371.571,533199,2517,2297.714,40945.92,220.188,174.974,1237.811,5.843,5.334,,,,,,,,no information,11899477,10076367,1762419,416246,378410,2.76,2.34,0.41,878,,430759772,,,,,,,,,,,,,
South America,2021-02-25,17733606,95751,77523.714,535926,2727,2288.857,41168.204,222.284,179.97,1244.141,6.331,5.314,,,,,,,,no information,12313858,10309680,1927854,414381,363474,2.86,2.39,0.45,844,,430759772,,,,,,,,,,,,,
South America,2021-02-26,17832798,99192,79689.571,538538,2612,2282.286,41398.476,230.272,184.998,1250.205,6.064,5.298,,,,,,,,no information,12800168,10610344,2098324,486310,355028,2.97,2.46,0.49,824,,430759772,,,,,,,,,,,,,
South America,2021-02-27,17919846,87048,80295.286,541000,2462,2313.714,41600.556,202.08,186.404,1255.92,5.715,5.371,,,,,,,,no information,13151405,10792535,2234661,351237,353210,3.05,2.51,0.52,820,,430759772,,,,,,,,,,,,,
South America,2021-02-28,17968065,48219,78810.286,542707,1707,2299.286,41712.495,111.939,182.956,1259.883,3.963,5.338,,,,,,,,no information,13320926,10911779,2268402,169521,354123,3.09,2.53,0.53,822,,430759772,,,,,,,,,,,,,
South America,2021-03-01,18026103,58038,81036.857,544713,2006,2360.714,41847.229,134.734,188.125,1264.54,4.657,5.48,,,,,,,,no information,13577920,11138507,2280113,256994,358885,3.15,2.59,0.53,833,,430759772,,,,,,,,,,,,,
South America,2021-03-02,18111492,85389,81212.143,547020,2307,2334,42045.458,198.229,188.532,1269.896,5.356,5.418,,,,,,,,no information,14255385,11661748,2424018,677465,396022,3.31,2.71,0.56,919,,430759772,,,,,,,,,,,,,
South America,2021-03-03,18203448,91956,80799,550142,3122,2420.429,42258.932,213.474,187.573,1277.143,7.248,5.619,,,,,,,,no information,15120904,12206851,2722573,865519,460204,3.51,2.83,0.63,1068,,430759772,,,,,,,,,,,,,
South America,2021-03-04,18304962,101514,81622.286,553076,2934,2450,42494.595,235.663,189.484,1283.955,6.811,5.688,,,,,,,,no information,16049916,12763971,3079470,929012,533723,3.73,2.96,0.71,1239,,430759772,,,,,,,,,,,,,
South America,2021-03-05,18407118,102156,82045.714,556199,3123,2523,42731.748,237.153,190.467,1291.205,7.25,5.857,,,,,,,,no information,16972988,13298036,3435101,923072,596117,3.94,3.09,0.8,1384,,430759772,,,,,,,,,,,,,
South America,2021-03-06,18504072,96954,83460.857,558553,2354,2507.571,42956.825,225.077,193.753,1296.669,5.465,5.821,,,,,,,,no information,17142391,13396716,3475264,169403,570141,3.98,3.11,0.81,1324,,430759772,,,,,,,,,,,,,
South America,2021-03-07,18607163,103091,91299.714,560701,2148,2570.571,43196.148,239.324,211.95,1301.656,4.987,5.968,,,,,,,,no information,17350802,13551014,3500388,208411,575697,4.03,3.15,0.81,1336,,430759772,,,,,,,,,,,,,
South America,2021-03-08,18661411,54248,90758.286,562579,1878,2552.286,43322.084,125.936,210.694,1306.016,4.36,5.925,,,,,,,,no information,17805842,13762599,3727164,455040,603989,4.13,3.19,0.87,1402,,430759772,,,,,,,,,,,,,
South America,2021-03-09,18760289,98878,92685.286,565826,3247,2686.571,43551.627,229.543,215.167,1313.553,7.538,6.237,,,,,,,,no information,18427925,14049591,3975239,622083,596077,4.28,3.26,0.92,1384,,430759772,,,,,,,,,,,,,
South America,2021-03-10,18860970,100681,93931.714,568814,2988,2667.429,43785.356,233.729,218.061,1320.49,6.937,6.192,,,,,,,,no information,19276706,14505578,4290878,848781,593686,4.48,3.37,1,1378,,430759772,,,,,,,,,,,,,
South America,2021-03-11,18968131,107161,94738.429,572132,3318,2722.286,44034.128,248.772,219.933,1328.193,7.703,6.32,,,,,,,,no information,20389915,15115852,4684855,1113209,620000,4.73,3.51,1.09,1439,,430759772,,,,,,,,,,,,,
South America,2021-03-12,19084874,116743,96822.286,575407,3275,2744,44305.145,271.016,224.771,1335.796,7.603,6.37,,,,,,,,no information,21540098,15756850,5089758,1150183,652444,5,3.66,1.18,1515,,430759772,,,,,,,,,,,,,
South America,2021-03-13,19191051,106177,98139.857,578384,2977,2833,44551.632,246.488,227.83,1342.707,6.911,6.577,,,,,,,,no information,22152004,16860880,5291124,611906,715659,5.14,3.91,1.23,1661,,430759772,,,,,,,,,,,,,
South America,2021-03-14,19258187,67136,93003.429,580446,2062,2820.714,44707.487,155.855,215.906,1347.494,4.787,6.548,,,,,,,,no information,22372165,17026502,5345663,220161,717338,5.19,3.95,1.24,1665,,430759772,,,,,,,,,,,,,
South America,2021-03-15,19317552,59365,93734.429,582745,2299,2880.857,44845.302,137.815,217.603,1352.831,5.337,6.688,,,,,,,,no information,23431372,17662191,5769181,1059207,803647,5.44,4.1,1.34,1866,,430759772,,,,,,,,,,,,,
South America,2021-03-16,19429272,111720,95569,586868,4123,3006,45104.658,259.356,221.861,1362.402,9.571,6.978,,,,,,,,no information,24098288,18033870,6064418,666916,810052,5.59,4.19,1.41,1881,,430759772,,,,,,,,,,,,,
South America,2021-03-17,19560848,131576,99982.571,590520,3652,3100.857,45410.109,305.451,232.107,1370.88,8.478,7.199,,,,,,,,no information,25485450,18899639,6585811,1387162,886963,5.92,4.39,1.53,2059,,430759772,,,,,,,,,,,,,
South America,2021-03-18,19676311,115463,101168.571,594277,3757,3163.571,45678.154,268.045,234.861,1379.602,8.722,7.344,,,,,,,,no information,26424379,19543584,6880795,938929,862066,6.13,4.54,1.6,2001,,430759772,,,,,,,,,,,,,
South America,2021-03-19,19810464,134153,103655.714,598639,4362,3318.857,45989.587,311.433,240.635,1389.728,10.126,7.705,,,,,,,,no information,27336627,20176995,7159632,912248,828076,6.35,4.68,1.66,1922,,430759772,,,,,,,,,,,,,
South America,2021-03-20,19916872,106408,103688.714,602100,3461,3388,46236.611,247.024,240.711,1397.763,8.035,7.865,,,,,,,,no information,27730616,20502078,7228538,393989,796945,6.44,4.76,1.68,1850,,430759772,,,,,,,,,,,,,
South America,2021-03-21,20002228,85356,106291.571,604087,1987,3377.286,46434.763,198.152,246.754,1402.376,4.613,7.84,,,,,,,,no information,27947340,20667263,7280077,216724,796454,6.49,4.8,1.69,1849,,430759772,,,,,,,,,,,,,
South America,2021-03-22,20075425,73197,108267.571,606448,2361,3386.143,46604.689,169.925,251.341,1407.857,5.481,7.861,,,,,,,,no information,28882749,21345176,7537573,935409,778768,6.71,4.96,1.75,1808,,430759772,,,,,,,,,,,,,
South America,2021-03-23,20198149,122724,109839.571,610799,4351,3418.714,46889.59,284.901,254.99,1417.957,10.101,7.936,,,,,,,,no information,30459892,22648640,7811252,1577143,908801,7.07,5.26,1.81,2110,,430759772,,,,,,,,,,,,,
South America,2021-03-24,20316853,118704,108000.714,613905,3106,3340.714,47165.159,275.569,250.721,1425.168,7.211,7.755,,,,,,,,no information,31679257,23611423,8067834,1219365,884830,7.35,5.48,1.87,2054,,430759772,,,,,,,,,,,,,
South America,2021-03-25,20465329,148476,112716.857,617915,4010,3376.857,47509.843,344.684,261.67,1434.477,9.309,7.839,,,,,,,,no information,32718732,24410510,8308222,1039475,899193,7.6,5.67,1.93,2087,,430759772,,,,,,,,,,,,,
South America,2021-03-26,20598716,133387,112607.429,622915,5000,3468,47819.498,309.655,261.416,1446.084,11.607,8.051,,,,,,,,no information,33774336,25268533,8505803,1055604,919673,7.84,5.87,1.97,2135,,430759772,,,,,,,,,,,,,
South America,2021-03-27,20726934,128218,115723.143,627347,4432,3606.714,48117.153,297.655,268.649,1456.373,10.289,8.373,,,,,,,,no information,34543070,25935679,8607361,768734,973208,8.02,6.02,2,2259,,430759772,,,,,,,,,,,,,
South America,2021-03-28,20809231,82297,115286.143,630505,3158,3774,48308.204,191.051,267.634,1463.704,7.331,8.761,,,,,,,,no information,34884019,26237793,8646226,340949,990954,8.1,6.09,2.01,2300,,430759772,,,,,,,,,,,,,
South America,2021-03-29,20886319,77088,115842,633545,3040,3871,48487.162,178.958,268.925,1470.762,7.057,8.986,,,,,,,,no information,35789455,26907688,8881767,905436,986672,8.31,6.25,2.06,2291,,430759772,,,,,,,,,,,,,
South America,2021-03-30,21003564,117245,115059.286,638336,4791,3933.857,48759.344,272.182,267.108,1481.884,11.122,9.132,,,,,,,,no information,36557949,27433850,9124099,768494,871151,8.49,6.37,2.12,2022,,430759772,,,,,,,,,,,,,
